ADDRESS	NAME	NAMESPACE	SIZE	THUNK	EXTERNAL
18001d7c2	cef_get_min_log_level	LIBCEF.DLL	0x6	true	false
18001d7c8	cef_string_list_alloc	LIBCEF.DLL	0x6	true	false
18001d7ce	cef_string_list_free	LIBCEF.DLL	0x6	true	false
18001d7d4	cef_string_list_size	LIBCEF.DLL	0x6	true	false
18001d7da	cef_string_list_value	LIBCEF.DLL	0x6	true	false
18001d7e0	cef_string_list_append	LIBCEF.DLL	0x6	true	false
18001d7e8	FUN_18001d7e8	Global	0x3	false	false
18001d7eb	__RTDynamicCast	VCRUNTIME140.DLL	0x6	true	false
18001d7f1	memcmp	VCRUNTIME140.DLL	0x6	true	false
18001d7f7	ceilf	API-MS-WIN-CRT-MATH-L1-1-0.DLL	0x6	true	false
18001d7fd	sqrtf	API-MS-WIN-CRT-MATH-L1-1-0.DLL	0x6	true	false
18001d820	_guard_dispatch_icall	Global	0x2	false	false
18001d840	_guard_dispatch_icall	Global	0x6	true	false
18001dbcc	FUN_18001dbcc	Global	0x1d	false	false
18001dd40	FUN_18001dd40	Global	0x1d	false	false
18001dd70	FUN_18001dd70	Global	0x26	false	false
18001ddb2	FUN_18001ddb2	Global	0x1d	false	false
18001de60	FUN_18001de60	Global	0x1d	false	false
18001de7d	FUN_18001de7d	Global	0x1d	false	false
18001de9a	FUN_18001de9a	Global	0x1d	false	false
18001df68	FUN_18001df68	Global	0x3a	false	false
18001e220	FUN_18001e220	Global	0x26	false	false
18001e260	FUN_18001e260	Global	0x26	false	false
18001e2e0	FUN_18001e2e0	Global	0x2e	false	false
18001e3d0	FUN_18001e3d0	Global	0x26	false	false
18001e410	FUN_18001e410	Global	0x20	false	false
18001e430	FUN_18001e430	Global	0x34	false	false
18001e4d0	dtor$1	`protected:_void___cdecl_CWinApp::UpdatePrinterSelection(int)___ptr64'::__l1	0x2c	false	false
18001e500	FUN_18001e500	Global	0x26	false	false
18001e530	FUN_18001e530	Global	0x20	false	false
18001e560	FUN_18001e560	Global	0x26	false	false
18001e5a0	dtor$1	`protected:_void___cdecl_CWinApp::UpdatePrinterSelection(int)___ptr64'::__l1	0x2c	false	false
18001e5ec	FUN_18001e5ec	Global	0x17	false	false
18001e604	FUN_18001e604	Global	0x16	false	false
18001e61b	FUN_18001e61b	Global	0x18	false	false
18001e634	FUN_18001e634	Global	0x13	false	false
18001e648	FUN_18001e648	Global	0x35	false	false
18001e680	FUN_18001e680	Global	0x33	false	false
18001e6c0	FUN_18001e6c0	Global	0x70	false	false
18001e740	FUN_18001e740	Global	0x4e	false	false
