ADDRESS	NAME	NAMESPACE	SIZE	THUNK	EXTERNAL
180005c30	FUN_180005c30	Global	0x167	false	false
180005da0	FUN_180005da0	Global	0x10d	false	false
180005eb0	FUN_180005eb0	Global	0x2dd	false	false
180006190	FUN_180006190	Global	0x18e	false	false
180006320	FUN_180006320	Global	0x12d	false	false
180006450	FUN_180006450	Global	0x1d4	false	false
180006630	FUN_180006630	Global	0xf	false	false
180006640	FUN_180006640	Global	0x260	false	false
1800068b0	FUN_1800068b0	Global	0x143	false	false
180006a00	FUN_180006a00	Global	0x121	false	false
180006b30	FUN_180006b30	Global	0x87	false	false
180006bc0	FUN_180006bc0	Global	0x58	false	false
180006c20	FUN_180006c20	Global	0x78	false	false
180006ca0	FUN_180006ca0	Global	0x102	false	false
180006db0	FUN_180006db0	Global	0x1f9	false	false
180006fc0	FUN_180006fc0	Global	0x84	false	false
180007050	FUN_180007050	Global	0x6c	false	false
1800070c0	FUN_1800070c0	Global	0xa9	false	false
180007170	FUN_180007170	Global	0x65	false	false
1800071e0	n_Wait	rage::scrThread	0x5e5	false	false
1800077d0	n_QuitGame	rage::scrThread	0x113	false	false
1800078f0	n_StartNewThreadOverride	rage::scrThread	0x11	false	false
180007910	FUN_180007910	Global	0x5d6	false	false
180007ef0	FUN_180007ef0	Global	0xad	false	false
180007fa0	FUN_180007fa0	Global	0xc9	false	false
180008070	PostLoad	rage::scrThread	0x555	false	false
1800085d0	Unload	rage::scrThread	0x5c	false	false
180008630	IsInitialized	rage::scrThread	0x6c	false	false
1800086a0	RegisterCommand	rage::scrThread	0x17	false	false
1800086c0	OverrideCommand	rage::scrThread	0x74	false	false
180008740	GetCommand	rage::scrThread	0x7e	false	false
1800087c0	QuitGame	rage::scrThread	0x10	false	false
1800087d0	FUN_1800087d0	Global	0x6d	false	false
180008840	FUN_180008840	Global	0x80	false	false
1800088c0	FUN_1800088c0	Global	0x12	false	false
1800088e0	FUN_1800088e0	Global	0x150	false	false
180008a40	FUN_180008a40	Global	0x1ca	false	false
180008c10	FUN_180008c10	Global	0x1ca	false	false
180008de0	FUN_180008de0	Global	0x18a	false	false
180008f70	FUN_180008f70	Global	0x157	false	false
1800090d0	FUN_1800090d0	Global	0x1bf	false	false
1800092a0	FUN_1800092a0	Global	0xb7	false	false
180009360	FUN_180009360	Global	0x146	false	false
1800094b0	FUN_1800094b0	Global	0x1af	false	false
180009670	FUN_180009670	Global	0x182	false	false
180009800	FUN_180009800	Global	0x182	false	false
180009990	FUN_180009990	Global	0x302	false	false
180009ca0	FUN_180009ca0	Global	0x39	false	false
180009ce0	FUN_180009ce0	Global	0x8	false	false
180009cf0	FUN_180009cf0	Global	0xc	false	false
180009d00	FUN_180009d00	Global	0xe	false	false
180009d10	FUN_180009d10	Global	0x8	false	false
180009d20	FUN_180009d20	Global	0xc	false	false
180009d30	FUN_180009d30	Global	0xe	false	false
180009d40	FUN_180009d40	Global	0x8	false	false
180009d50	FUN_180009d50	Global	0x17	false	false
180009d70	FUN_180009d70	Global	0xe	false	false
180009d80	FUN_180009d80	Global	0x8	false	false
180009d90	FUN_180009d90	Global	0x17	false	false
180009db0	FUN_180009db0	Global	0xe	false	false
180009dc0	FUN_180009dc0	Global	0x8	false	false
180009dd0	FUN_180009dd0	Global	0x1f	false	false
180009df0	FUN_180009df0	Global	0xe	false	false
180009e00	FUN_180009e00	Global	0x8	false	false
180009e10	FUN_180009e10	Global	0x17	false	false
180009e30	FUN_180009e30	Global	0xe	false	false
180009e40	FUN_180009e40	Global	0x8	false	false
180009e50	FUN_180009e50	Global	0xc	false	false
180009e60	FUN_180009e60	Global	0xe	false	false
180009e90	FUN_180009e90	Global	0x2a8	false	false
18000a140	FUN_18000a140	Global	0x150	false	false
18000a2a0	FUN_18000a2a0	Global	0x15f	false	false
18000a410	FUN_18000a410	Global	0xe1	false	false
18000a500	sagActor	rage::sagActor	0xe	false	false
18000a510	sagActor	rage::sagActor	0x16e	false	false
18000a680	operator=	rage::sagActor	0xf9e	false	false
18000b620	sagActorManager	rage::sagActorManager	0xe	false	false
18000b630	PostLoad	rage::sagActorManager	0x53	false	false
18000b690	GetActor	rage::sagActorManager	0x1b	false	false
18000b6b0	FUN_18000b6b0	Global	0x8	false	false
18000b6c0	FUN_18000b6c0	Global	0x17	false	false
18000b6e0	FUN_18000b6e0	Global	0xe	false	false
18000b6f0	PreLoad	rage::UIInput	0x53	false	false
18000b750	DisableAllInputs	rage::UIInput	0x74	false	false
18000b7d0	FUN_18000b7d0	Global	0x8	false	false
18000b7e0	FUN_18000b7e0	Global	0xf	false	false
18000b7f0	FUN_18000b7f0	Global	0xe	false	false
18000b800	operator=	rage::sagPlayer	0x1d	false	false
18000b820	operator=	rage::sagPlayer	0x5f1	false	false
18000be20	GetPlayerGuid	rage::sagPlayer	0x7	false	false
18000be30	GetPlayerActor	rage::sagPlayer	0x1f	false	false
18000be50	MaybeGetCurrentWeapon	rage::sagPlayer	0x8	false	false
18000be60	DisablePlayerControl	rage::sagPlayer	0x20	false	false
18000be80	sagPlayerMgr	rage::sagPlayerMgr	0xe	false	false
18000be90	PostLoad	rage::sagPlayerMgr	0x53	false	false
18000bef0	GetLocalPlayer	rage::sagPlayerMgr	0x11	false	false
18000bf10	FUN_18000bf10	Global	0x8	false	false
18000bf20	FUN_18000bf20	Global	0x17	false	false
18000bf40	FUN_18000bf40	Global	0xe	false	false
18000bf50	GetGohObject	rage::sagActor	0x1f	false	false
18000bf70	IsAlive	rage::sagActor	0x1c	false	false
18000bf90	IsDrunk	rage::sagActor	0x18	false	false
18000bfb0	FUN_18000bfb0	Global	0xa3	false	false
